Time,ClimberA1,ClimberA2,CameraExists,HeapSpace,LoopTime,FRpos,FRCurrent,FRspeed,FRsetpoint,FRApos,FRACurrent,FREncpos,FREncSetpoint,FREncSpeed,FLpos,FLCurrent,FLspeed,FLsetpoint,FLApos,FLACurrent,FLEncpos,FLEncSetpoint,FLEncSpeed,BRpos,BRCurrent,BRspeed,BRsetpoint,BRApos,BRACurrent,BREncpos,BREncSetpoint,BREncSpeed,BLpos,BLCurrent,BLspeed,BLsetpoint,BLApos,BLACurrent,BLEncpos,BLEncSetpoint,BLEncSpeed,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,GearPlacerState,ShootOutputV,ShootOutputCurrent,ShootEncPos,ShootEncVelocity,ShootSpeed,ShootSetpoint,CarouselSetpoint,CarouselCurrent,
0.7561359999999986,0.0,0.0,false,2947783.496722254,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,2.662353243,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0356441180000004,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.546386458,0.0,0.0,1.309999942779541,0.4300000071525574,-121.25,-0.037353515625,0.03924560546875,1.00177001953125,30.84000015258789,0.0,9.0,-0.0144500732421875,-0.018890380859375,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0732719999999971,0.0,0.0,false,2948118.450781969,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0356441180000004,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.309999942779541,0.41999998688697815,-121.25,0.03424072265625,0.01385498046875,0.9901123046875,30.850000381469727,0.0,-6.0,-0.015380859375,-0.0228424072265625,Waiting,-12.5,8.125,0.0,0.0,0.0,-1640.0,0.0,0.0,
1.092502999999997,0.0,0.0,false,2948450.6142347935,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.309999942779541,0.41999998688697815,-121.25,0.0291748046875,-0.0247802734375,1.01715087890625,30.850000381469727,0.0,29.0,-0.015533447265625,-0.02288818359375,Waiting,-12.5,32.625,0.0,0.0,0.0,-1640.0,0.0,0.0,
1.1179720000000088,0.0,0.0,false,2948778.629570016,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0332027120000005,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2599999904632568,0.4399999976158142,-121.25,-0.03631591796875,4.8828125E-4,0.9464111328125,30.850000381469727,0.0,40.0,-0.01568603515625,-0.02294921875,Waiting,-12.5,56.5,0.0,0.0,-7.5,-1640.0,0.0,0.0,
1.1377370000000229,0.0,0.0,false,2949103.856535234,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2699999809265137,0.4399999976158142,-121.25,-0.0645751953125,0.01080322265625,1.01287841796875,30.850000381469727,0.0,47.0,-0.0156707763671875,-0.0230560302734375,Waiting,-12.5,78.5,0.0,0.0,-30.0,-1640.0,0.0,0.0,
1.163046000000002,0.0,0.0,false,2949424.939770115,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2599999904632568,0.4399999976158142,-121.25,-0.00262451171875,0.058349609375,1.01141357421875,30.850000381469727,0.0,-25.0,-0.0155029296875,-0.0233612060546875,Waiting,-12.5,76.25,0.0,0.0,-67.5,-1640.0,0.0,0.0,
1.1859000000000233,0.0,0.0,false,2949741.8807033673,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.543945052,0.0,0.0,1.25,0.4300000071525574,-121.25,0.0313720703125,0.0135498046875,0.98260498046875,30.850000381469727,0.0,-5.0,-0.015411376953125,-0.0236358642578125,Waiting,-10.4,73.0,-31.0,-16.0,-187.5,-1640.0,0.0,0.0,
1.2121090000000259,0.0,0.0,false,2950056.0367731554,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0332027120000005,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2599999904632568,0.4300000071525574,-121.25,-0.00872802734375,0.0396728515625,1.02880859375,30.850000381469727,0.0,-5.0,-0.015411376953125,-0.023773193359375,Waiting,-10.4,71.125,-31.0,-16.0,-255.0,-1640.0,0.0,0.0,
1.235576000000001,0.0,0.0,false,2950366.053085143,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0332027120000005,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2699999809265137,0.4300000071525574,-121.25,-0.0147705078125,0.01678466796875,0.99267578125,30.850000381469727,0.0,16.0,-0.015411376953125,-0.0241241455078125,Waiting,-10.4,70.125,-31.0,-16.0,-330.0,-1640.0,0.0,0.0,
1.2592870000000111,0.0,0.0,false,2950671.924632353,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0332027120000005,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2599999904632568,0.41999998688697815,-121.25,-4.2724609375E-4,0.0604248046875,0.956298828125,30.850000381469727,0.0,-29.0,-0.0154266357421875,-0.02435302734375,Waiting,-10.4,69.375,-31.0,-16.0,-405.0,-1640.0,0.0,0.0,
1.2798190000000178,0.0,0.0,false,2950975.0148190693,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2899999618530273,0.4300000071525574,-121.25,0.0350341796875,-0.048095703125,1.0306396484375,30.850000381469727,0.0,46.0,-0.0156097412109375,-0.024871826171875,Waiting,-10.4,68.875,-31.0,-16.0,-480.0,-1640.0,0.0,0.0,
1.3004200000000128,0.0,0.0,false,2951273.969216632,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2799999713897705,0.41999998688697815,-121.25,0.00714111328125,0.07855224609375,0.97943115234375,30.850000381469727,0.0,-48.0,-0.0157012939453125,-0.0251007080078125,Waiting,-10.55,67.875,-128.0,-71.0,-555.0,-1640.0,0.0,0.0,
1.3242130000000178,0.0,0.0,false,2951570.138968646,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.546386458,0.0,0.0,1.2999999523162842,0.41999998688697815,-121.25,0.05572509765625,-0.00439453125,1.03460693359375,30.850000381469727,0.0,-1.0,-0.015838623046875,-0.0253143310546875,Waiting,-10.55,66.875,-128.0,-71.0,-622.5,-1640.0,0.0,0.0,
1.3432719999999971,0.0,0.0,false,2951862.1736334404,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0356441180000004,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.546386458,0.0,0.0,1.2300000190734863,0.44999998807907104,-121.25,0.05291748046875,-0.00836181640625,1.04034423828125,30.850000381469727,0.0,3.0,-0.0159912109375,-0.025482177734375,Waiting,-10.55,65.75,-128.0,-71.0,-697.5,-1640.0,0.0,0.0,
1.3645950000000011,0.0,0.0,false,2952150.0764726144,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.547607161,0.0,0.0,1.2200000286102295,0.47999998927116394,-121.25,0.02398681640625,0.05535888671875,1.04443359375,30.850000381469727,0.0,-36.0,-0.016082763671875,-0.0254974365234375,Waiting,-10.55,64.875,-128.0,-71.0,-765.0,-1640.0,0.0,0.0,
1.3829580000000132,0.0,0.0,false,2952435.201836969,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2699999809265137,0.46000000834465027,-121.25,-0.00897216796875,0.10882568359375,0.92578125,30.850000381469727,0.0,-66.0,-0.0162353515625,-0.0255584716796875,Waiting,-10.55,64.875,-128.0,-71.0,-765.0,-1640.0,0.0,0.0,
1.4030200000000186,0.0,0.0,false,2952716.1951555503,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.546386458,0.0,0.0,1.2599999904632568,0.44999998807907104,-121.25,-0.0059814453125,0.05743408203125,1.03375244140625,30.8700008392334,0.0,-22.0,-0.0164642333984375,-0.025604248046875,Waiting,-10.55,63.875,-128.0,-71.0,-832.5,-1640.0,0.0,0.0,
1.4204930000000167,0.0,0.0,false,2952993.0606060605,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.668456758,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.550048567,0.0,0.0,1.25,0.47999998927116394,-121.25,-0.0552978515625,0.027099609375,0.9794921875,30.8700008392334,0.0,28.0,-0.0165557861328125,-0.025665283203125,Waiting,-10.65,63.125,-288.0,-124.0,-900.0,-1640.0,0.0,0.0,
1.439627999999997,0.0,0.0,false,2953267.1539079538,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8640134810000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.667236055,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.546386458,0.0,0.0,1.2400000095367432,0.4699999988079071,-121.25,-0.0704345703125,0.025146484375,0.99102783203125,30.8700008392334,0.0,37.0,-0.0166015625,-0.0258026123046875,Waiting,-10.65,62.0,-288.0,-124.0,-967.5,-1640.0,0.0,0.0,
1.4608390000000073,0.0,0.0,false,2953533.6672022035,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.0356441180000004,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.546386458,0.0,0.0,1.25,0.44999998807907104,-121.25,-0.04248046875,-0.02630615234375,1.00567626953125,30.8700008392334,0.0,67.0,-0.0164794921875,-0.026214599609375,Waiting,-10.65,61.0,-288.0,-124.0,-1027.5,-1640.0,0.0,0.0,
1.4787609999999987,0.0,0.0,false,2953796.0573723465,,-103.0,0.0,0.0,0.0,0.0,0.125,1.8652341840000002,0.0,0.0,-28.0,0.0,0.0,-0.0,0.0,0.0,2.666015352,0.0,0.0,-17.0,0.0,0.0,0.0,0.0,0.0,4.034423415,0.0,0.0,9.0,0.0,0.0,-0.0,0.0,0.0,2.545165755,0.0,0.0,1.2400000095367432,0.4399999976158142,-121.25,0.03192138671875,0.0343017578125,0.97100830078125,30.8700008392334,0.0,-23.0,-0.0163421630859375,-0.026214599609375,Waiting,-10.65,60.0,-288.0,-124.0,-1095.0,-1640.0,0.0,0.0,
