Time,ClimberA1,ClimberA2,CameraExists,HeapSpace,LoopTime,FRpos,FRCurrent,FRspeed,FRsetpoint,FRApos,FRACurrent,FREncpos,FREncSetpoint,FREncSpeed,FLpos,FLCurrent,FLspeed,FLsetpoint,FLApos,FLACurrent,FLEncpos,FLEncSetpoint,FLEncSpeed,BRpos,BRCurrent,BRspeed,BRsetpoint,BRApos,BRACurrent,BREncpos,BREncSetpoint,BREncSpeed,BLpos,BLCurrent,BLspeed,BLsetpoint,BLApos,BLACurrent,BLEncpos,BLEncSetpoint,BLEncSpeed,navx_Pitch,navx_Roll,navx_Yaw,navx_XAcc,navx_YAcc,navx_ZAcc,navx_Temp,navx_Bar,navx_Alt,navx_XDis,navx_YDis,GearPlacerState,ShootOutputV,ShootOutputCurrent,ShootEncPos,ShootEncVelocity,ShootSpeed,ShootSetpoint,CarouselSetpoint,CarouselCurrent,
0.20638699999998789,0.0,0.0,false,4211029.147183168,,20751.0,0.0,0.0,0.0,0.0,0.125,1.5527342160000002,0.0,0.0,-79770.0,0.0,0.0,-0.0,0.0,0.0,2.2155759450000003,0.0,0.0,53214.0,0.0,0.0,0.0,0.0,0.0,4.246825737,0.0,0.0,-62870.0,0.0,0.0,-0.0,0.0,0.0,2.497558338,0.0,0.0,1.5700000524520874,0.5,38.869998931884766,0.06463623046875,-0.08056640625,0.9749755859375,33.04999923706055,0.0,-23.0,0.2932891845703125,-1.3489837646484375,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
0.3504809999999707,0.0,0.0,false,4211123.558002359,,20751.0,0.0,0.0,0.0,0.0,0.375,1.6577146740000002,0.0,0.0,-79770.0,0.0,0.0,-0.0,0.0,1.375,2.388915771,0.0,0.0,53214.0,0.0,0.0,0.0,0.0,0.0,4.1406245760000004,0.0,0.0,-62870.0,0.0,0.0,-0.0,0.0,0.0,2.497558338,0.0,0.0,1.4800000190734863,0.36000001430511475,38.86000061035156,0.0018310546875,0.02728271484375,1.0665283203125,33.04999923706055,0.0,-4.0,0.291748046875,-1.35186767578125,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
0.4905349999999744,0.0,0.0,false,4211200.880762803,,20751.0,0.0,0.0,0.0,0.0,0.125,1.822509579,0.0,0.0,-79770.0,0.0,0.0,-0.0,0.0,0.125,2.7868649490000004,0.0,0.0,53214.0,0.0,0.0,0.0,0.0,0.0,4.0258784940000005,0.0,0.0,-62870.0,0.0,0.0,-0.0,0.0,0.0,2.507323962,0.0,0.0,1.4600000381469727,0.3499999940395355,38.88999938964844,-0.00384521484375,0.011962890625,0.96282958984375,33.04999923706055,0.0,-15.0,0.2902679443359375,-1.3539886474609375,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
0.6288029999999563,0.0,0.0,false,4211262.174955769,,20751.0,0.0,0.0,0.0,0.0,0.0,1.861572075,0.0,0.0,-79770.0,0.0,0.0,-0.0,0.0,0.0,2.8002926820000003,0.0,0.0,53214.0,0.0,0.0,0.0,0.0,0.0,4.013671464000001,0.0,0.0,-62870.0,0.0,0.0,-0.0,0.0,0.0,2.512206774,0.0,0.0,1.4600000381469727,0.3499999940395355,38.869998931884766,-0.00457763671875,0.0364990234375,1.05462646484375,33.099998474121094,0.0,-2.0,0.2908172607421875,-1.353607177734375,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
0.7662209999999614,0.0,0.0,false,4211306.390958231,,20751.0,0.0,0.0,0.0,0.0,0.125,1.860351372,0.0,0.0,-79770.0,0.0,0.0,-0.0,0.0,0.0,2.777099325,0.0,0.0,53214.0,0.0,0.0,0.0,0.0,0.0,4.013671464000001,0.0,0.0,-62870.0,0.0,0.0,-0.0,0.0,0.0,2.510986071,0.0,0.0,1.4600000381469727,0.36000001430511475,38.86000061035156,0.00836181640625,0.02752685546875,1.001708984375,33.099998474121094,0.0,2.0,0.2908172607421875,-1.353607177734375,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
0.9059339999999502,0.0,0.0,false,4211331.386006289,,20751.0,0.0,0.0,0.0,0.0,0.125,1.860351372,0.0,0.0,-79770.0,0.0,0.0,-0.0,0.0,0.0,2.755126671,0.0,0.0,53214.0,0.0,0.0,0.0,0.0,0.0,4.013671464000001,0.0,0.0,-62870.0,0.0,0.0,-0.0,0.0,0.0,2.512206774,0.0,0.0,1.4700000286102295,0.36000001430511475,38.86000061035156,0.00335693359375,0.0318603515625,1.02642822265625,33.099998474121094,0.0,0.0,0.2908172607421875,-1.353607177734375,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
1.029399999999965,0.0,0.0,false,4211339.313353641,,20745.0,8.375,-247.5,-1230.236234664917,0.0,0.125,1.8627927780000002,4.963999999999999,0.0,-79763.0,10.0,232.5,1230.236234664917,0.0,0.0,2.708739957,4.948999999999997,0.0,53210.0,10.125,-217.5,-1230.236234664917,0.0,0.0,4.011230058000001,2.346685808637024E-15,0.0,-62869.0,10.25,165.0,1230.236234664917,0.0,0.0,2.510986071,2.343606790115397E-15,0.0,1.659999966621399,-0.9599999785423279,38.959999084472656,-0.37371826171875,0.255126953125,1.85003662109375,33.099998474121094,0.0,-139.0,0.284454345703125,-1.34649658203125,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
1.1664839999999967,0.0,0.0,false,4211326.976616231,,20688.0,21.5,-622.5,-1944.5669031143188,0.0,0.125,1.860351372,4.963999999999999,0.0,-79710.0,26.0,645.0,1944.5669031143188,0.0,0.0,2.680663788,4.948999999999997,0.0,53152.0,18.625,-862.5,-1944.5669031143188,0.0,0.0,4.013671464000001,2.346685808637024E-15,0.0,-62820.0,24.375,652.5,1944.5669031143188,0.0,0.0,2.512206774,2.343606790115397E-15,0.0,1.6399999856948853,-2.859999895095825,39.040000915527344,-0.423095703125,0.30731201171875,1.21917724609375,33.08000183105469,0.0,-109.0,0.2534637451171875,-1.314910888671875,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
1.3041549999999698,0.0,0.0,false,4211298.636801258,,20555.0,19.25,-1267.5,-1984.2519235610962,0.0,0.125,1.856689263,4.963999999999999,0.0,-79342.0,22.375,1297.5,1984.2519235610962,0.0,0.0,2.653808322,4.948999999999997,0.0,52734.0,13.5,-1395.0,-1984.2519235610962,0.0,0.0,4.013671464000001,2.346685808637024E-15,0.0,-62448.0,18.25,1395.0,1984.2519235610962,0.0,0.0,2.510986071,2.343606790115397E-15,0.0,1.7799999713897705,-4.320000171661377,39.11000061035156,-0.37384033203125,-0.00482177734375,0.79779052734375,33.08000183105469,0.0,-261.0,0.19793701171875,-1.260894775390625,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
1.4299249999999883,0.0,0.0,false,4211250.044007858,,20038.0,15.25,-1800.0,-2063.6221146583557,0.0,0.125,1.876220511,4.963999999999999,0.0,-79051.0,16.875,1800.0,2063.6221146583557,0.0,0.0,2.620849341,4.948999999999997,0.0,52431.0,9.5,-1875.0,-2063.6221146583557,0.0,0.0,4.013671464000001,2.346685808637024E-15,0.0,-62153.0,13.625,1822.5,2063.6221146583557,0.0,0.0,2.510986071,2.343606790115397E-15,0.0,1.850000023841858,-5.329999923706055,39.040000915527344,-0.191162109375,0.1527099609375,1.1243896484375,33.08000183105469,0.0,6.0,0.12689208984375,-1.191680908203125,Waiting,0.0,0.0,-113.0,0.0,0.0,0.0,0.0,0.0,
